[2020/04/26 13:09:11] - Namespace(attack='pgd', attack_iters=10, attack_iters_test=20, awp_iter=1, awp_size=0.01, awp_warmup=0, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../../data', epochs=200, epsilon=128, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='experiments/cifar10_l2/awp(0.01)', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_2', pgd_alpha=15.0, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2020/04/26 13:09:20] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/04/27 00:35:04] - 101 	 303.7 	 	 99.2 	 	 0.0100 	 0.4468 	 0.8909 	 0.9582 	 	 0.6442 	 	 0.4714 	 0.8706 	 0.8282 	 	 0.6952
[2020/04/27 00:41:48] - 102 	 303.9 	 	 99.1 	 	 0.0100 	 0.4358 	 0.8944 	 0.9459 	 	 0.6489 	 	 0.4602 	 0.8688 	 0.8263 	 	 0.6965
[2020/04/27 00:48:30] - 103 	 303.6 	 	 99.1 	 	 0.0100 	 0.4275 	 0.8982 	 0.9378 	 	 0.6523 	 	 0.4472 	 0.8762 	 0.8110 	 	 0.7042
[2020/04/27 00:55:13] - 104 	 303.7 	 	 99.1 	 	 0.0100 	 0.4200 	 0.9010 	 0.9328 	 	 0.6532 	 	 0.4782 	 0.8636 	 0.8536 	 	 0.6796
[2020/04/27 01:01:57] - 105 	 304.3 	 	 99.2 	 	 0.0100 	 0.4121 	 0.9032 	 0.9235 	 	 0.6556 	 	 0.4672 	 0.8700 	 0.8213 	 	 0.6976
[2020/04/27 01:08:40] - 106 	 304.3 	 	 99.3 	 	 0.0100 	 0.4084 	 0.9039 	 0.9194 	 	 0.6585 	 	 0.4553 	 0.8740 	 0.8143 	 	 0.7054
[2020/04/27 01:15:23] - 107 	 303.8 	 	 99.1 	 	 0.0100 	 0.4043 	 0.9050 	 0.9158 	 	 0.6599 	 	 0.4359 	 0.8767 	 0.8035 	 	 0.7045
[2020/04/27 01:22:07] - 108 	 304.0 	 	 99.4 	 	 0.0100 	 0.3999 	 0.9070 	 0.9123 	 	 0.6618 	 	 0.4363 	 0.8796 	 0.8042 	 	 0.6992
[2020/04/27 01:28:50] - 109 	 304.4 	 	 99.3 	 	 0.0100 	 0.3954 	 0.9077 	 0.9090 	 	 0.6636 	 	 0.4431 	 0.8820 	 0.8019 	 	 0.7095
[2020/04/27 01:35:34] - 110 	 304.4 	 	 99.3 	 	 0.0100 	 0.3929 	 0.9098 	 0.9074 	 	 0.6622 	 	 0.4297 	 0.8781 	 0.7893 	 	 0.7096
[2020/04/27 01:42:18] - 111 	 304.1 	 	 99.3 	 	 0.0100 	 0.3891 	 0.9112 	 0.9048 	 	 0.6638 	 	 0.4385 	 0.8751 	 0.8098 	 	 0.7053
[2020/04/27 01:49:01] - 112 	 303.9 	 	 99.2 	 	 0.0100 	 0.3850 	 0.9115 	 0.8993 	 	 0.6654 	 	 0.4263 	 0.8820 	 0.7971 	 	 0.7046
[2020/04/27 01:55:43] - 113 	 303.5 	 	 99.1 	 	 0.0100 	 0.3835 	 0.9125 	 0.9000 	 	 0.6648 	 	 0.4440 	 0.8773 	 0.7947 	 	 0.7113
[2020/04/27 02:02:26] - 114 	 303.8 	 	 99.2 	 	 0.0100 	 0.3802 	 0.9138 	 0.8949 	 	 0.6663 	 	 0.4218 	 0.8809 	 0.7888 	 	 0.7074
[2020/04/27 02:09:09] - 115 	 303.5 	 	 99.1 	 	 0.0100 	 0.3780 	 0.9148 	 0.8950 	 	 0.6681 	 	 0.4132 	 0.8876 	 0.7913 	 	 0.7055
[2020/04/27 02:15:52] - 116 	 303.8 	 	 99.1 	 	 0.0100 	 0.3767 	 0.9155 	 0.8928 	 	 0.6684 	 	 0.4456 	 0.8788 	 0.8026 	 	 0.7075
[2020/04/27 02:22:35] - 117 	 304.1 	 	 99.3 	 	 0.0100 	 0.3715 	 0.9175 	 0.8867 	 	 0.6697 	 	 0.4237 	 0.8859 	 0.7943 	 	 0.7060
[2020/04/27 02:29:18] - 118 	 303.6 	 	 99.1 	 	 0.0100 	 0.3700 	 0.9182 	 0.8894 	 	 0.6695 	 	 0.4260 	 0.8773 	 0.7916 	 	 0.7102
